,Index,year,biomass
8725,1090,2015,408.4187622
8726,1090,2016,133.736908
8727,1090,2017,833.6523438
8728,1091,2010,335.8587952
8729,1091,2011,329.3979797
8730,1091,2012,220.6255035
8731,1091,2013,359.4836426
8732,1091,2014,336.3031921
8733,1091,2015,277.7076416
8734,1091,2016,159.9273834
8735,1091,2017,450.5507507
8736,1092,2010,498.9324341
8737,1092,2011,423.0858154
8738,1092,2012,447.9775391
8739,1092,2013,448.5613708
8740,1092,2014,448.8180542
8741,1092,2015,422.9034119
8742,1092,2016,291.7611084
8743,1092,2017,499.8390198
8744,1093,2010,529.5656738
8745,1093,2011,464.9257813
8746,1093,2012,527.6277466
8747,1093,2013,527.6277466
8748,1093,2014,527.6277466
8749,1093,2015,464.9257813
8750,1093,2016,313.823761
8751,1093,2017,529.5656738
8752,1094,2010,506.9611816
8753,1094,2011,450.9484558
8754,1094,2012,525.3419189
8755,1094,2013,525.3419189
8756,1094,2014,525.3419189
8757,1094,2015,450.9484558
8758,1094,2016,297.8450928
8759,1094,2017,506.9611816
8760,1095,2010,192.9949341
8761,1095,2011,171.7740173
8762,1095,2012,194.6455078
8763,1095,2013,194.6455078
8764,1095,2014,194.6455078
8765,1095,2015,171.7740173
8766,1095,2016,112.4173508
8767,1095,2017,192.9949341
8768,1096,2010,241.5360565
8769,1096,2011,206.7392883
8770,1096,2012,237.8383484
8771,1096,2013,237.8383484
8772,1096,2014,237.8383484
8773,1096,2015,206.7392883
8774,1096,2016,139.5366516
8775,1096,2017,241.5360565
8776,1097,2010,190.0834961
8777,1097,2011,175.0806732
8778,1097,2012,188.7423553
8779,1097,2013,201.0358124
8780,1097,2014,199.3843994
8781,1097,2015,175.3594971
8782,1097,2016,119.3222733
8783,1097,2017,191.0611725
8784,1098,2010,230.0591278
8785,1098,2011,256.6292419
8786,1098,2012,119.9384155
8787,1098,2013,226.4445953
8788,1098,2014,236.9626923
8789,1098,2015,250.6278839
8790,1098,2016,164.2626953
8791,1098,2017,261.7966309
8792,1099,2010,140.8137207
8793,1099,2011,213.4920044
8794,1099,2012,84.62290192
8795,1099,2013,147.9189301
8796,1099,2014,189.4584656
8797,1099,2015,203.5705261
8798,1099,2016,170.4516754
8799,1099,2017,218.1624451
8800,1100,2010,342.1534729
8801,1100,2011,381.761322
8802,1100,2012,138.2159271
8803,1100,2013,306.6310425
8804,1100,2014,337.3120422
8805,1100,2015,365.7591248
8806,1100,2016,263.1274109
8807,1100,2017,381.7344971
8808,1101,2010,167.7962341
8809,1101,2011,212.168457
8810,1101,2012,87.64842224
8811,1101,2013,160.2684021
8812,1101,2014,183.5412445
8813,1101,2015,202.5634155
8814,1101,2016,160.4631042
8815,1101,2017,214.3701782
8816,1102,2010,162.604599
8817,1102,2011,169.256012
8818,1102,2012,70.4943161
8819,1102,2013,136.5010834
8820,1102,2014,138.0641785
8821,1102,2015,150.9762268
8822,1102,2016,119.9198151
8823,1102,2017,179.3074341
8824,1103,2010,291.1755371
8825,1103,2011,361.6273193
8826,1103,2012,137.0058899
8827,1103,2013,262.1208496
8828,1103,2014,323.6624146
8829,1103,2015,332.4918213
8830,1103,2016,247.3422394
8831,1103,2017,360.5844116
8832,1104,2010,235.3993225
8833,1104,2011,318.370697
8834,1104,2012,117.2730331
8835,1104,2013,221.4041595
8836,1104,2014,284.3961792
8837,1104,2015,290.4235229
8838,1104,2016,212.7200623
8839,1104,2017,304.1350403
8840,1105,2010,45.47662735
8841,1105,2011,82.0745163
8842,1105,2012,38.66060638
8843,1105,2013,48.39162064
8844,1105,2014,77.15505981
8845,1105,2015,85.41306305
8846,1105,2016,71.54058075
8847,1105,2017,82.30849457
8848,1106,2010,128.8063507
8849,1106,2011,167.1658173
8850,1106,2012,59.82865524
8851,1106,2013,130.8846741
8852,1106,2014,150.9099579
8853,1106,2015,165.7449951
8854,1106,2016,113.2712631
8855,1106,2017,166.2923431
8856,1107,2010,219.3311462
8857,1107,2011,245.9563904
8858,1107,2012,91.66589355
8859,1107,2013,223.5184631
8860,1107,2014,229.4582825
8861,1107,2015,243.0977173
8862,1107,2016,164.0935211
8863,1107,2017,246.4771271
8864,1108,2010,347.3417358
8865,1108,2011,390.0324097
8866,1108,2012,155.8377533
8867,1108,2013,348.4014282
8868,1108,2014,386.1047668
8869,1108,2015,411.2094727
8870,1108,2016,272.9622803
8871,1108,2017,422.9448547
8872,1109,2010,62.86620712
8873,1109,2011,65.64505005
8874,1109,2012,25.64005661
8875,1109,2013,52.49455643
8876,1109,2014,59.13776779
8877,1109,2015,63.50683212
8878,1109,2016,42.93925858
8879,1109,2017,64.82730103
8880,1110,2010,96.7755661
8881,1110,2011,65.97423553
8882,1110,2012,54.82402802
8883,1110,2013,70.38140106
8884,1110,2014,60.91625214
8885,1110,2015,72.96602631
8886,1110,2016,66.48213196
8887,1110,2017,74.14369965
8888,1111,2010,169.7521057
8889,1111,2011,133.1241302
8890,1111,2012,118.6773224
8891,1111,2013,137.6189728
8892,1111,2014,111.2365341
8893,1111,2015,149.5231781
8894,1111,2016,135.7815399
8895,1111,2017,139.6834106
8896,1112,2010,250.2538452
8897,1112,2011,191.068512
8898,1112,2012,166.9700317
8899,1112,2013,180.8052826
8900,1112,2014,162.4538727
8901,1112,2015,210.6341248
8902,1112,2016,179.1565247
8903,1112,2017,174.1369781
8904,1113,2010,290.2041931
8905,1113,2011,270.3244324
8906,1113,2012,230.9801025
8907,1113,2013,240.0132294
8908,1113,2014,217.0976257
8909,1113,2015,294.4353638
8910,1113,2016,236.6984406
8911,1113,2017,221.674942
8912,1114,2010,331.182251
8913,1114,2011,300.0032043
8914,1114,2012,267.0126648
8915,1114,2013,274.9542542
8916,1114,2014,234.2553864
8917,1114,2015,349.6539001
8918,1114,2016,270.9576721
8919,1114,2017,250.6727753
8920,1115,2010,180.5566559
8921,1115,2011,172.1086273
8922,1115,2012,146.1898041
8923,1115,2013,182.606308
8924,1115,2014,157.5862732
8925,1115,2015,200.0350952
8926,1115,2016,179.9032288
8927,1115,2017,170.3042908
8928,1116,2010,134.0951385
8929,1116,2011,172.0752563
8930,1116,2012,142.1322479
8931,1116,2013,183.3460693
8932,1116,2014,188.619278
8933,1116,2015,146.6184235
8934,1116,2016,205.7606506
8935,1116,2017,166.4189606
8936,1117,2010,179.4172211
8937,1117,2011,187.1999512
8938,1117,2012,163.2779846
8939,1117,2013,213.3450623
8940,1117,2014,249.124649
8941,1117,2015,191.8367615
8942,1117,2016,294.0448608
8943,1117,2017,200.0139465
8944,1118,2010,239.6183319
8945,1118,2011,200.9854736
8946,1118,2012,210.2741547
8947,1118,2013,175.2449951
8948,1118,2014,240.939621
8949,1118,2015,175.0098267
8950,1118,2016,270.0474243
8951,1118,2017,218.9512329
8952,1119,2010,127.6832199
8953,1119,2011,159.9390106
8954,1119,2012,138.8981171
8955,1119,2013,143.581192
8956,1119,2014,160.0895538
8957,1119,2015,123.9283447
8958,1119,2016,180.353302
8959,1119,2017,175.6636353
8960,1120,2010,179.2192688
8961,1120,2011,182.6902161
8962,1120,2012,155.485321
8963,1120,2013,137.7889557
8964,1120,2014,217.1803741
8965,1120,2015,171.6260529
8966,1120,2016,253.5439911
8967,1120,2017,191.8745728
8968,1121,2010,395.5664673
8969,1121,2011,373.7786865
8970,1121,2012,415.3280945
8971,1121,2013,199.1729279
8972,1121,2014,341.0596008
8973,1121,2015,185.6694794
8974,1121,2016,309.0944214
8975,1121,2017,243.6284332
8976,1122,2010,564.2398071
8977,1122,2011,542.2625732
8978,1122,2012,470.4523621
8979,1122,2013,338.8964233
8980,1122,2014,586.8335571
8981,1122,2015,212.9899292
8982,1122,2016,466.100647
8983,1122,2017,336.8804321
8984,1123,2010,296.6871338
8985,1123,2011,299.2869873
8986,1123,2012,246.0110474
8987,1123,2013,204.6603241
8988,1123,2014,286.7330017
8989,1123,2015,154.6821594
8990,1123,2016,280.2223816
8991,1123,2017,192.1291656
8992,1124,2010,106.4697342
8993,1124,2011,120.2185669
8994,1124,2012,197.9556427
8995,1124,2013,168.5215302
8996,1124,2014,202.3440094
8997,1124,2015,172.0154877
8998,1124,2016,136.8438263
8999,1124,2017,144.6105042
9000,1125,2010,147.942749
9001,1125,2011,187.1894379
9002,1125,2012,272.6113892
9003,1125,2013,200.5251312
9004,1125,2014,297.2822571
9005,1125,2015,255.3004608
9006,1125,2016,177.2217407
9007,1125,2017,227.1861267
9008,1126,2010,83.2057724
9009,1126,2011,107.7222824
9010,1126,2012,124.493309
9011,1126,2013,146.9988861
9012,1126,2014,163.392746
9013,1126,2015,133.1698761
9014,1126,2016,111.4495468
9015,1126,2017,170.5302582
9016,1127,2010,92.29392242
9017,1127,2011,104.3846741
9018,1127,2012,103.1197891
9019,1127,2013,136.8403625
9020,1127,2014,134.4906158
9021,1127,2015,124.7626648
9022,1127,2016,116.8891449
9023,1127,2017,184.2750244
9024,1128,2010,83.02079773
9025,1128,2011,85.63545227
9026,1128,2012,92.50165558
9027,1128,2013,79.09067535
9028,1128,2014,128.7245331
9029,1128,2015,110.3297729
9030,1128,2016,106.1805267
9031,1128,2017,119.6114807
9032,1129,2010,58.00030518
9033,1129,2011,54.03795242
9034,1129,2012,51.86551666
9035,1129,2013,59.37290573
9036,1129,2014,78.19210052
9037,1129,2015,71.49513245
9038,1129,2016,72.20027161
9039,1129,2017,89.41834259
9040,1130,2010,46.48557281
9041,1130,2011,46.69112778
9042,1130,2012,53.46354675
9043,1130,2013,48.966465
9044,1130,2014,70.78926086
9045,1130,2015,62.20501709
9046,1130,2016,63.79541779
9047,1130,2017,90.05358124
9048,1131,2010,76.23739624
9049,1131,2011,75.26270294
9050,1131,2012,87.0280304
9051,1131,2013,72.46907043
9052,1131,2014,112.6109009
9053,1131,2015,97.5561676
9054,1131,2016,101.707222
9055,1131,2017,103.7690048
9056,1132,2010,30.59108162
9057,1132,2011,21.9548645
9058,1132,2012,26.47208023
9059,1132,2013,33.73029327
9060,1132,2014,21.36240387
9061,1132,2015,29.68783379
9062,1132,2016,31.62010193
9063,1132,2017,31.16321182
9064,1133,2010,25.79527092
9065,1133,2011,14.60026073
9066,1133,2012,17.87493134
9067,1133,2013,27.36377144
9068,1133,2014,15.62507248
9069,1133,2015,24.75743866
9070,1133,2016,23.6763401
9071,1133,2017,23.66256714
9072,1134,2010,33.42376328
9073,1134,2011,18.99803734
9074,1134,2012,24.06373024
9075,1134,2013,32.56423187
9076,1134,2014,18.56992531
9077,1134,2015,28.27119637
9078,1134,2016,28.47788429
9079,1134,2017,28.18823433
9080,1135,2010,17.39144135
9081,1135,2011,12.71017361
9082,1135,2012,15.77648544
9083,1135,2013,16.61957169
9084,1135,2014,11.12650108
9085,1135,2015,15.78241825
9086,1135,2016,16.32878113
9087,1135,2017,16.20060349
9088,1136,2010,8.637411118
9089,1136,2011,6.872518063
9090,1136,2012,8.687722206
9091,1136,2013,7.889933586
9092,1136,2014,5.108141422
9093,1136,2015,10.49153042
9094,1136,2016,9.01030159
9095,1136,2017,8.897740364
9096,1137,2010,8.356557846
9097,1137,2011,5.953415394
9098,1137,2012,7.102600098
9099,1137,2013,7.035559654
9100,1137,2014,4.677917004
9101,1137,2015,8.380953789
9102,1137,2016,7.247377396
9103,1137,2017,7.423408031
9104,1138,2010,1.964046597
9105,1138,2011,1.161806107
9106,1138,2012,1.926076055
9107,1138,2013,2.135950804
9108,1138,2014,1.059427381
9109,1138,2015,1.998065591
9110,1138,2016,1.703821301
9111,1138,2017,2.054724693
9112,1139,2010,0.015551036
9113,1139,2011,0.004858653
9114,1139,2012,0.021227589
9115,1139,2013,0.028009497
9116,1139,2014,0.011252698
9117,1139,2015,0.026025318
9118,1139,2016,0.020424195
9119,1139,2017,0.022153037
9120,1140,2010,10.4160881
9121,1140,2011,15.82227993
9122,1140,2012,1.621908426
9123,1140,2013,16.51525116
9124,1140,2014,21.32790375
9125,1140,2015,16.70916557
9126,1140,2016,5.23573494
9127,1140,2017,34.70036697
9128,1141,2010,145.8600006
9129,1141,2011,180.8610687
9130,1141,2012,36.40536118
9131,1141,2013,237.5181122
9132,1141,2014,186.1962128
9133,1141,2015,179.151001
9134,1141,2016,57.50144958
9135,1141,2017,295.4788818
9136,1142,2010,355.6023865
9137,1142,2011,414.2195435
9138,1142,2012,73.47143555
9139,1142,2013,582.3372803
9140,1142,2014,425.51297
9141,1142,2015,343.3765564
9142,1142,2016,110.7134399
9143,1142,2017,653.4555664
9144,1143,2010,305.1048889
9145,1143,2011,394.2167358
9146,1143,2012,52.45542145
9147,1143,2013,492.043335
9148,1143,2014,365.2361755
9149,1143,2015,308.2027893
9150,1143,2016,89.9114151
9151,1143,2017,580.7403564
9152,1144,2010,138.7098694
9153,1144,2011,191.8306122
9154,1144,2012,28.78958893
9155,1144,2013,172.2489166
9156,1144,2014,201.9397888
9157,1144,2015,180.8475189
9158,1144,2016,60.40848923
9159,1144,2017,308.5428162
9160,1145,2010,275.7321167
9161,1145,2011,382.561554
9162,1145,2012,69.52109528
9163,1145,2013,319.1573486
9164,1145,2014,322.5948486
9165,1145,2015,238.1862946
9166,1145,2016,77.48694611
9167,1145,2017,515.6322021
9168,1146,2010,621.9299316
9169,1146,2011,599.8183594
9170,1146,2012,426.335907
9171,1146,2013,506.947876
9172,1146,2014,578.7592773
9173,1146,2015,338.4327393
9174,1146,2016,211.0130157
9175,1146,2017,684.8962402
9176,1147,2010,727.6170044
9177,1147,2011,643.2785034
9178,1147,2012,739.1514282
9179,1147,2013,752.243103
9180,1147,2014,749.5317383
9181,1147,2015,628.3139038
9182,1147,2016,407.8322754
9183,1147,2017,731.6055908
9184,1148,2010,496.4031677
9185,1148,2011,450.1016235
9186,1148,2012,523.5502319
9187,1148,2013,524.4736938
9188,1148,2014,524.1044312
9189,1148,2015,449.1789551
9190,1148,2016,290.6748962
9191,1148,2017,496.6193542
9192,1149,2010,400.0897522
9193,1149,2011,358.4153137
9194,1149,2012,404.6439819
9195,1149,2013,407.1564331
9196,1149,2014,406.1387939
9197,1149,2015,355.9950867
9198,1149,2016,230.2806396
9199,1149,2017,400.6403198
9200,1150,2010,193.0028381
9201,1150,2011,173.8671112
9202,1150,2012,195.5741272
9203,1150,2013,195.5741272
9204,1150,2014,195.5741272
9205,1150,2015,173.8671112
9206,1150,2016,112.4944611
9207,1150,2017,193.0028381
9208,1151,2010,261.3853149
9209,1151,2011,213.9414825
9210,1151,2012,248.8894806
9211,1151,2013,248.8894806
9212,1151,2014,248.8894806
9213,1151,2015,213.9414825
9214,1151,2016,154.588974
9215,1151,2017,261.3853149
9216,1152,2010,174.9314117
9217,1152,2011,154.2455292
9218,1152,2012,174.7926788
9219,1152,2013,181.3665771
9220,1152,2014,179.5750275
9221,1152,2015,155.091629
9222,1152,2016,114.2986069
9223,1152,2017,177.0497894
9224,1153,2010,130.6340332
9225,1153,2011,170.2162476
9226,1153,2012,71.89061737
9227,1153,2013,136.2201996
9228,1153,2014,152.3233032
9229,1153,2015,166.5193329
9230,1153,2016,117.9797897
9231,1153,2017,176.3495636
9232,1154,2010,120.8377075
9233,1154,2011,156.676651
9234,1154,2012,84.53992462
9235,1154,2013,125.581955
9236,1154,2014,152.7884064
9237,1154,2015,144.6719971
9238,1154,2016,134.0580597
9239,1154,2017,180.1409912
9240,1155,2010,223.3575745
9241,1155,2011,232.5277405
9242,1155,2012,93.12849426
9243,1155,2013,191.4562531
9244,1155,2014,203.7009277
9245,1155,2015,221.7560577
9246,1155,2016,159.017868
9247,1155,2017,255.8760986
9248,1156,2010,183.6800385
9249,1156,2011,217.6182556
9250,1156,2012,80.28603363
9251,1156,2013,168.5155334
9252,1156,2014,187.2638702
9253,1156,2015,204.1274872
9254,1156,2016,144.2038269
9255,1156,2017,206.0013428
9256,1157,2010,153.8545532
9257,1157,2011,180.6568604
9258,1157,2012,71.61834717
9259,1157,2013,144.1662598
9260,1157,2014,162.4315338
9261,1157,2015,176.5004425
9262,1157,2016,134.8342743
9263,1157,2017,185.763504
9264,1158,2010,195.3063965
9265,1158,2011,231.620697
9266,1158,2012,109.6599808
9267,1158,2013,200.3657227
9268,1158,2014,236.9231873
9269,1158,2015,233.5903625
9270,1158,2016,201.49646
9271,1158,2017,238.3778992
9272,1159,2010,239.20784
9273,1159,2011,319.9752808
9274,1159,2012,116.5373383
9275,1159,2013,224.929184
9276,1159,2014,295.6724548
9277,1159,2015,306.7552185
9278,1159,2016,226.637085
9279,1159,2017,301.0404358
9280,1160,2010,194.6251221
9281,1160,2011,236.6315765
9282,1160,2012,86.35730743
9283,1160,2013,156.568161
9284,1160,2014,208.0388489
9285,1160,2015,225.6209412
9286,1160,2016,148.2752075
9287,1160,2017,230.2115936
9288,1161,2010,235.6272278
9289,1161,2011,292.9332275
9290,1161,2012,109.3375549
9291,1161,2013,218.0158844
9292,1161,2014,273.378418
9293,1161,2015,295.0264282
9294,1161,2016,228.876297
9295,1161,2017,278.4188232
9296,1162,2010,129.218277
9297,1162,2011,159.6209869
9298,1162,2012,71.33872223
9299,1162,2013,123.9375839
9300,1162,2014,140.2061615
9301,1162,2015,144.7869415
9302,1162,2016,125.0131531
9303,1162,2017,157.4854889
9304,1163,2010,174.1271667
9305,1163,2011,221.1212006
9306,1163,2012,95.61410522
9307,1163,2013,172.9107361
9308,1163,2014,214.7977295
9309,1163,2015,228.8991394
9310,1163,2016,166.0288391
9311,1163,2017,237.6013184
9312,1164,2010,62.91860962
9313,1164,2011,72.82518005
9314,1164,2012,31.69811058
9315,1164,2013,50.75374985
9316,1164,2014,65.3779068
9317,1164,2015,60.4865036
9318,1164,2016,58.20142746
9319,1164,2017,81.09645844
9320,1165,2010,99.00847626
9321,1165,2011,113.9314499
9322,1165,2012,60.78561401
9323,1165,2013,86.92441559
9324,1165,2014,95.81339264
9325,1165,2015,102.9582672
9326,1165,2016,92.80541229
9327,1165,2017,122.335083
9328,1166,2010,189.1495819
9329,1166,2011,163.9661407
9330,1166,2012,135.2683716
9331,1166,2013,158.3991394
9332,1166,2014,138.7447815
9333,1166,2015,173.6672363
9334,1166,2016,138.2476196
9335,1166,2017,142.7722168
9336,1167,2010,215.4480591
9337,1167,2011,185.0851288
9338,1167,2012,163.9285583
9339,1167,2013,191.3082275
9340,1167,2014,152.5465546
9341,1167,2015,216.8218994
9342,1167,2016,150.3947449
9343,1167,2017,151.2642517
9344,1168,2010,279.1717529
9345,1168,2011,234.3621521
9346,1168,2012,194.2627411
9347,1168,2013,230.500885
9348,1168,2014,205.0214233
9349,1168,2015,257.418396
9350,1168,2016,230.5584259
9351,1168,2017,204.5896912
9352,1169,2010,253.1510315
9353,1169,2011,219.4547729
9354,1169,2012,233.3759918
9355,1169,2013,236.6961212
9356,1169,2014,258.5182495
9357,1169,2015,214.6091156
9358,1169,2016,253.736908
9359,1169,2017,240.3414307
9360,1170,2010,231.9950562
9361,1170,2011,220.3237152
9362,1170,2012,204.1801605
9363,1170,2013,190.9092407
9364,1170,2014,287.886322
9365,1170,2015,259.8858337
9366,1170,2016,212.8492584
9367,1170,2017,261.111969
9368,1171,2010,184.7062683
9369,1171,2011,168.8355408
9370,1171,2012,162.960907
9371,1171,2013,134.4113312
9372,1171,2014,203.6591797
9373,1171,2015,132.5840912
9374,1171,2016,213.8161163
9375,1171,2017,168.9590759
9376,1172,2010,330.6469727
9377,1172,2011,287.6493225
9378,1172,2012,339.3204041
9379,1172,2013,234.0604553
9380,1172,2014,401.8536987
9381,1172,2015,197.326355
9382,1172,2016,330.8829956
9383,1172,2017,237.6762543
9384,1173,2010,349.383606
9385,1173,2011,366.7748108
9386,1173,2012,369.6880493
9387,1173,2013,265.9437256
9388,1173,2014,399.95047
9389,1173,2015,208.8414459
9390,1173,2016,336.3459778
9391,1173,2017,328.1005859
9392,1174,2010,239.0346832
9393,1174,2011,265.2370911
9394,1174,2012,266.7072754
9395,1174,2013,172.0896301
9396,1174,2014,238.292511
9397,1174,2015,160.8893738
9398,1174,2016,256.3946228
9399,1174,2017,258.8593445
9400,1175,2010,131.1998444
9401,1175,2011,126.8894653
9402,1175,2012,126.0881271
9403,1175,2013,102.9621582
9404,1175,2014,162.4434814
9405,1175,2015,103.7826233
9406,1175,2016,160.9012604
9407,1175,2017,142.6285095
9408,1176,2010,343.3398438
9409,1176,2011,342.7921143
9410,1176,2012,386.5448303
9411,1176,2013,329.1884155
9412,1176,2014,396.8674622
9413,1176,2015,228.6069336
9414,1176,2016,311.6130066
9415,1176,2017,291.379425
9416,1177,2010,396.0081177
9417,1177,2011,364.0756531
9418,1177,2012,496.3566284
9419,1177,2013,268.3445435
9420,1177,2014,391.3005066
9421,1177,2015,176.9908295
9422,1177,2016,305.3028564
9423,1177,2017,279.4208069
9424,1178,2010,266.4719238
9425,1178,2011,241.5480804
9426,1178,2012,342.0739746
9427,1178,2013,202.9210205
9428,1178,2014,256.3177185
9429,1178,2015,174.4235382
9430,1178,2016,201.147995
9431,1178,2017,253.0208588
9432,1179,2010,335.921814
9433,1179,2011,327.5266724
9434,1179,2012,472.3437195
9435,1179,2013,393.8899841
9436,1179,2014,441.1231689
9437,1179,2015,411.6936035
9438,1179,2016,355.0600281
9439,1179,2017,467.3463745
9440,1180,2010,222.2880402
9441,1180,2011,270.5451355
9442,1180,2012,394.7157898
9443,1180,2013,268.9744263
9444,1180,2014,376.1531677
9445,1180,2015,350.2341003
9446,1180,2016,239.4564209
9447,1180,2017,306.7930298
9448,1181,2010,107.0872421
9449,1181,2011,94.65968323
9450,1181,2012,120.2808228
9451,1181,2013,160.831604
9452,1181,2014,140.0774841
9453,1181,2015,115.8826675
9454,1181,2016,130.4394073
9455,1181,2017,199.0375214
9456,1182,2010,54.12480927
9457,1182,2011,64.89860535
9458,1182,2012,63.82484055
9459,1182,2013,74.75234222
9460,1182,2014,76.05947876
9461,1182,2015,75.09674072
9462,1182,2016,86.36174774
9463,1182,2017,121.3295746
9464,1183,2010,82.78383636
9465,1183,2011,96.07544708
9466,1183,2012,117.3353195
9467,1183,2013,111.0412064
9468,1183,2014,179.1012726
9469,1183,2015,118.9727631
9470,1183,2016,127.2260971
9471,1183,2017,118.8296967
9472,1184,2010,79.1580658
9473,1184,2011,76.15093231
9474,1184,2012,83.96685028
9475,1184,2013,122.3137283
9476,1184,2014,124.8606491
9477,1184,2015,103.9060287
9478,1184,2016,107.964592
9479,1184,2017,126.4834442
9480,1185,2010,86.43824005
9481,1185,2011,95.35614777
9482,1185,2012,112.2111053
9483,1185,2013,113.6510086
9484,1185,2014,136.482666
9485,1185,2015,108.8876648
9486,1185,2016,110.6040344
9487,1185,2017,95.24031067
9488,1186,2010,148.2472229
9489,1186,2011,109.9155807
9490,1186,2012,131.9297943
9491,1186,2013,133.6779633
9492,1186,2014,148.996994
9493,1186,2015,126.6628036
9494,1186,2016,156.5029449
9495,1186,2017,167.4357605
9496,1187,2010,25.1098175
9497,1187,2011,22.75741005
9498,1187,2012,24.06448746
9499,1187,2013,27.32460976
9500,1187,2014,20.65917778
9501,1187,2015,25.3609848
9502,1187,2016,30.73462677
9503,1187,2017,32.32645798
9504,1188,2010,23.28695679
9505,1188,2011,16.14771652
9506,1188,2012,21.39385986
9507,1188,2013,23.76078033
9508,1188,2014,18.4554348
9509,1188,2015,21.86796951
9510,1188,2016,15.40217304
9511,1188,2017,22.5411911
9512,1189,2010,27.4471283
9513,1189,2011,18.92298889
9514,1189,2012,24.08926201
9515,1189,2013,27.77135658
9516,1189,2014,22.649189
9517,1189,2015,23.29233932
9518,1189,2016,11.78860283
9519,1189,2017,25.51490211
9520,1190,2010,5.59647131
9521,1190,2011,3.800611019
9522,1190,2012,5.495715618
9523,1190,2013,4.773622036
9524,1190,2014,3.807974339
9525,1190,2015,5.05398798
9526,1190,2016,4.753429413
9527,1190,2017,4.899796009
9528,1191,2010,2.893396854
9529,1191,2011,3.043151617
9530,1191,2012,3.89107585
9531,1191,2013,2.489450455
9532,1191,2014,2.287756443
9533,1191,2015,3.062815666
9534,1191,2016,2.69265914
9535,1191,2017,3.507923603
9536,1192,2010,0.181650087
9537,1192,2011,0.280108362
9538,1192,2012,0.331754893
9539,1192,2013,0.242291734
9540,1192,2014,0.22701326
9541,1192,2015,0.189317286
9542,1192,2016,0.278937817
9543,1192,2017,0.342579544
9544,1193,2010,0.53558898
9545,1193,2011,0.387858957
9546,1193,2012,0.024940925
9547,1193,2013,0.80744493
9548,1193,2014,0.534558773
9549,1193,2015,0.616122663
9550,1193,2016,0.221926227
9551,1193,2017,0.977918208
9552,1194,2010,1.259667397
9553,1194,2011,12.93453121
9554,1194,2012,1.308304071
9555,1194,2013,1.80363071
9556,1194,2014,10.44981289
9557,1194,2015,8.204463959
9558,1194,2016,2.666330576
9559,1194,2017,17.13432503
9560,1195,2010,15.78158379
9561,1195,2011,30.11300659
9562,1195,2012,7.2344594
9563,1195,2013,21.09254265
9564,1195,2014,29.0331955
9565,1195,2015,22.72958755
9566,1195,2016,11.9821825
9567,1195,2017,39.1087265
9568,1196,2010,134.9887848
9569,1196,2011,221.8344727
9570,1196,2012,34.61968613
9571,1196,2013,216.1532898
9572,1196,2014,227.3404999
9573,1196,2015,176.0724487
9574,1196,2016,68.88703918
9575,1196,2017,358.1746521
9576,1197,2010,240.6176453
9577,1197,2011,313.7496948
9578,1197,2012,45.76343918
9579,1197,2013,341.1592407
9580,1197,2014,344.7795105
9581,1197,2015,305.5170898
9582,1197,2016,93.65067291
9583,1197,2017,531.9993896
9584,1198,2010,249.3578186
9585,1198,2011,311.4237366
9586,1198,2012,50.04925919
9587,1198,2013,391.3732605
9588,1198,2014,305.6256409
9589,1198,2015,267.7518616
9590,1198,2016,88.54544067
9591,1198,2017,490.6421509
9592,1199,2010,233.4454803
9593,1199,2011,285.4883423
9594,1199,2012,37.30046463
9595,1199,2013,367.9838562
9596,1199,2014,271.7357788
9597,1199,2015,253.3817749
9598,1199,2016,78.07326508
9599,1199,2017,431.4789124
9600,1200,2010,201.5181732
9601,1200,2011,239.1638947
9602,1200,2012,47.19348145
9603,1200,2013,288.6281433
9604,1200,2014,262.2961426
9605,1200,2015,190.832901
9606,1200,2016,61.47146606
9607,1200,2017,385.8728943
9608,1201,2010,257.1957397
9609,1201,2011,305.285614
9610,1201,2012,68.82093048
9611,1201,2013,330.0852356
9612,1201,2014,313.6261292
9613,1201,2015,194.9141083
9614,1201,2016,64.14421082
9615,1201,2017,496.4754944
9616,1202,2010,541.5123291
9617,1202,2011,526.9880981
9618,1202,2012,263.6401062
9619,1202,2013,518.5223999
9620,1202,2014,492.7366943
9621,1202,2015,235.3748322
9622,1202,2016,129.547699
9623,1202,2017,640.7976685
9624,1203,2010,515.4411011
9625,1203,2011,474.0562439
9626,1203,2012,475.2475586
9627,1203,2013,522.3952026
9628,1203,2014,532.3900146
9629,1203,2015,399.5569763
9630,1203,2016,254.6013031
9631,1203,2017,532.3560791
9632,1204,2010,478.3130493
9633,1204,2011,470.0352173
9634,1204,2012,454.3348694
9635,1204,2013,502.4349976
9636,1204,2014,496.2093506
9637,1204,2015,401.4998779
9638,1204,2016,250.2389069
9639,1204,2017,489.0517273
9640,1205,2010,351.2720032
9641,1205,2011,356.5295715
9642,1205,2012,308.1582031
9643,1205,2013,376.0720215
9644,1205,2014,360.8847656
9645,1205,2015,266.7193909
9646,1205,2016,161.6461334
9647,1205,2017,364.4075012
9648,1206,2010,217.2612305
9649,1206,2011,207.4211273
9650,1206,2012,227.2708282
9651,1206,2013,234.3623962
9652,1206,2014,229.4306335
9653,1206,2015,191.0032349
9654,1206,2016,123.0168915
9655,1206,2017,219.5159302
9656,1207,2010,66.6725769
9657,1207,2011,54.05382919
9658,1207,2012,61.69852829
9659,1207,2013,61.69852829
9660,1207,2014,61.69852829
9661,1207,2015,54.05382919
